name;lat;long;status;category;wind;pressure;exact_sst_anomaly;year;month;day
Bertha;37.85;-66.175;hurricane;1;66.25;975.5;0.654773414134979;1990;7;31
Bertha;40.85;-63.1;hurricane;1;65.0;976.5;0.851830616593361;1990;8;1
Bertha;44.2;-60.5;hurricane;1;70.0;973.0;0.917516350746155;1990;8;2
Diana;20.825;-96.075;hurricane;1;77.5;984.0;0.324820578098297;1990;8;7
Gustav;14.75;-55.95;hurricane;1;67.5;987.0;0.410846933722496;1990;8;26
Gustav;16.275000000000002;-57.725;hurricane;1;86.25;971.25;0.615585088729858;1990;8;27
Gustav;19.55;-58.075;hurricane;2;87.5;971.5;0.837132453918459;1990;8;28
Gustav;23.299999999999997;-57.8;hurricane;1;73.75;981.5;1.05867981910706;1990;8;29
Gustav;26.5;-57.8;hurricane;1;87.5;969.5;1.15158998966217;1990;8;30
Gustav;30.975;-57.225;hurricane;3;101.25;958.5;2.5941505730152126;1990;8;31
Gustav;36.2;-53.825;hurricane;2;87.5;968.75;1.686264276504515;1990;9;1
Gustav;40.733333333333334;-49.76666666666667;hurricane;1;70.0;981.6666666666666;0.8128619591395053;1990;9;2
Isidore;17.875;-37.4;hurricane;1;76.25;983.5;0.615585088729858;1990;9;7
Isidore;22.166666666666668;-38.733333333333334;hurricane;1;70.0;986.0;1.05867981910706;1990;9;8
Isidore;28.6;-44.2;hurricane;1;65.0;990.0;1.15158998966217;1990;9;9
Isidore;29.575;-45.85;hurricane;1;65.0;987.0;1.6324435174465175;1990;9;10
Isidore;31.575;-47.775;hurricane;1;75.0;982.5;3.07500410079956;1990;9;11
Isidore;33.475;-50.15;hurricane;1;71.25;983.0;3.07500410079956;1990;9;12
Isidore;34.7;-50.725;hurricane;1;65.0;987.0;2.612090826034545;1990;9;13
Isidore;36.425;-49.025;hurricane;1;65.0;987.0;1.2233510017395;1990;9;14
Isidore;39.1;-47.525;hurricane;1;65.0;987.0;1.069417610764502;1990;9;15
Isidore;40.5;-48.5;hurricane;1;65.0;987.0;0.964574933052063;1990;9;16
Josephine;26.916666666666668;-47.050000000000004;hurricane;1;69.16666666666667;985.5;1.6092135210831946;1990;10;5
Josephine;31.03333333333333;-46.699999999999996;hurricane;1;68.33333333333333;987.0;0.5615839262803394;1990;10;6
Lili;30.8;-60.0;hurricane;1;65.0;988.0;2.21033191680908;1990;10;11
Lili;30.2;-69.15;hurricane;1;65.0;994.25;2.70287215709686;1990;10;12
Lili;32.650000000000006;-72.3;hurricane;1;65.0;992.0;2.21033191680908;1990;10;13
Nana;22.8;-63.5;hurricane;1;65.0;995.0;1.95306217670441;1990;10;17
Nana;24.65;-64.125;hurricane;1;72.5;992.0;1.430388748645784;1990;10;18
Nana;28.1;-66.35;hurricane;1;70.0;991.25;0.907715320587158;1990;10;19
Bob;29.0;-77.1;hurricane;1;65.0;986.0;-0.000298012048006;1991;8;17
Bob;31.175;-76.65;hurricane;1;77.5;974.5;0.3541395394131545;1991;8;18
Bob;38.519999999999996;-73.16;hurricane;2;93.0;957.2;1.4536847352981535;1991;8;19
Claudette;26.299999999999997;-59.25;hurricane;1;85.0;972.0;-0.000298012048006;1991;9;6
Claudette;27.060000000000002;-61.379999999999995;hurricane;3;109.0;949.8;-0.000298012048006;1991;9;7
Claudette;29.65;-63.1;hurricane;2;85.0;964.75;0.235993688926101;1991;9;8
Claudette;33.2;-60.85;hurricane;1;76.25;978.0;0.472285389900208;1991;9;9
Claudette;34.3;-57.4;hurricane;1;70.0;988.0;0.472285389900208;1991;9;10
Grace;32.125;-68.225;hurricane;1;65.0;983.25;-1.14561438560486;1991;10;28
Grace;31.6;-64.275;hurricane;1;80.0;981.25;-1.14561438560486;1991;10;29
AL121991;38.2;-66.5;hurricane;1;65.0;980.0;-0.624176383018494;1991;11;1
AL121991;39.5;-65.7;hurricane;1;65.0;981.0;-0.624176383018494;1991;11;2
Andrew;25.7;-68.33333333333333;hurricane;1;80.0;981.3333333333334;0.05232204496860501;1992;8;22
Andrew;25.46;-74.03999999999999;hurricane;3;135.0;937.2;0.052322044968605;1992;8;23
Andrew;25.514285714285712;-79.91428571428571;hurricane;4;129.28571428571428;934.8571428571429;0.052322044968605;1992;8;24
Andrew;26.95;-87.375;hurricane;4;118.75;944.5;0.052322044968605;1992;8;25
Andrew;29.35;-91.25;hurricane;4;106.25;955.25;0.34179226681590125;1992;8;26
Bonnie;34.3;-58.1;hurricane;1;65.0;988.0;0.153134912252426;1992;9;18
Bonnie;34.625;-57.275;hurricane;1;82.5;974.75;-0.157658599317073;1992;9;19
Bonnie;36.25;-56.075;hurricane;2;86.25;972.5;-1.09003913402557;1992;9;20
Bonnie;37.25;-53.425;hurricane;2;91.25;968.75;-1.09003913402557;1992;9;21
Bonnie;37.75;-51.15;hurricane;2;92.5;967.5;-1.09003913402557;1992;9;22
Bonnie;36.71666666666667;-45.38333333333333;hurricane;2;80.0;976.8333333333334;-0.8828434596459039;1992;9;23
Bonnie;36.55714285714286;-41.6;hurricane;1;81.42857142857143;975.1428571428571;-1.09003913402557;1992;9;24
Charley;35.975;-33.5;hurricane;2;86.25;971.5;-1.09003913402557;1992;9;25
Charley;36.225;-31.799999999999997;hurricane;1;66.25;979.75;-1.09003913402557;1992;9;26
Frances;28.7;-61.1;hurricane;1;65.0;986.0;-0.99502444267273;1992;10;23
Frances;30.325000000000003;-59.175;hurricane;1;71.25;976.75;-0.602226883172989;1992;10;24
Frances;35.733333333333334;-54.93333333333334;hurricane;1;66.66666666666667;980.0;-0.22781422734260534;1992;10;25
Emily;26.9;-61.7;hurricane;1;65.0;1004.0;0.115589253604412;1993;8;26
Emily;26.4;-64.4;hurricane;1;65.0;982.0;0.115589253604412;1993;8;27
Emily;27.25;-66.45;hurricane;1;75.0;980.0;0.115589253604412;1993;8;28
Emily;29.625;-68.975;hurricane;1;70.0;977.0;-0.34218338504433654;1993;8;29
Emily;31.625;-71.15;hurricane;1;72.5;975.5;-0.799956023693085;1993;8;30
Emily;33.72;-74.36;hurricane;1;92.0;966.0;-0.7654087543487552;1993;8;31
Emily;36.975;-73.17500000000001;hurricane;3;96.25;964.0;-0.627219676971436;1993;9;1
Emily;39.1;-64.875;hurricane;2;88.75;972.5;-0.627219676971436;1993;9;2
Emily;38.06666666666667;-58.53333333333333;hurricane;1;75.0;979.6666666666666;-0.627219676971436;1993;9;3
Floyd;41.7;-58.3;hurricane;1;65.0;990.0;-0.999491691589356;1993;9;9
Floyd;45.23333333333333;-48.23333333333333;hurricane;1;65.0;990.0;-1.166500012079872;1993;9;10
Gert;24.080000000000002;-88.12;hurricane;1;76.0;978.0;0.771720528602602;1993;9;20
Gert;21.1;-98.3;hurricane;1;65.0;984.0;1.25116014480591;1993;9;21
Chris;15.233333333333334;-48.03333333333333;hurricane;1;65.0;987.0;-0.960698862870535;1994;8;18
Chris;18.525;-52.525;hurricane;1;70.0;980.75;-1.4173762202262874;1994;8;19
Chris;21.3;-55.6;hurricane;1;65.0;984.0;-1.42308914661407;1994;8;20
Florence;28.1;-54.0;hurricane;1;65.0;990.0;1.10756123065948;1994;11;4
Florence;29.7;-55.400000000000006;hurricane;1;68.75;984.5;1.28886431455612;1994;11;5
Florence;32.225;-56.875;hurricane;1;72.5;980.5;1.47016739845276;1994;11;6
Florence;34.2;-55.1;hurricane;1;76.25;977.5;1.2688779234886176;1994;11;7
Florence;40.55;-43.075;hurricane;2;87.5;976.25;1.1742306947708103;1994;11;8
Gordon;31.5;-74.8;hurricane;1;65.0;981.0;-0.0591994524002075;1994;11;17
Gordon;33.43333333333334;-74.86666666666667;hurricane;1;71.66666666666667;981.6666666666666;-0.0591994524002075;1994;11;18
Allison;25.45;-86.2;hurricane;1;65.0;987.5;0.25233010947704326;1995;6;4
Allison;27.6;-86.1;hurricane;1;65.0;988.0;0.0325943529605865;1995;6;5
Erin;24.925;-76.15;hurricane;1;73.75;986.25;1.1453963816165929;1995;8;1
Erin;27.433333333333334;-79.89999999999999;hurricane;1;75.0;983.6666666666666;1.48397183418274;1995;8;2
Erin;29.8;-86.41666666666667;hurricane;1;73.33333333333333;978.1666666666666;1.1203278899192814;1995;8;3
Felix;20.05;-54.55;hurricane;1;76.25;976.0;0.925204068422318;1995;8;11
Felix;23.225;-59.5;hurricane;3;111.25;939.75;0.806820929050446;1995;8;12
Felix;26.25;-62.025;hurricane;4;103.75;939.0;1.48397183418274;1995;8;13
Felix;29.45;-63.224999999999994;hurricane;2;81.25;956.5;1.3021498620510106;1995;8;14
Felix;32.2;-66.875;hurricane;1;72.5;964.75;0.756683945655823;1995;8;15
Felix;34.225;-71.625;hurricane;1;70.0;966.75;0.756683945655823;1995;8;16
Felix;35.875;-72.67500000000001;hurricane;1;65.0;971.0;-1.48777055740356;1995;8;17
Felix;36.975;-70.25;hurricane;1;66.25;971.25;-1.48777055740356;1995;8;18
Felix;35.95;-67.7;hurricane;1;70.0;971.0;-1.48777055740356;1995;8;19
Felix;35.1;-67.5;hurricane;1;65.0;976.0;-1.48777055740356;1995;8;20
Humberto;15.0;-42.8;hurricane;1;71.25;986.25;0.5580397248268127;1995;8;23
Humberto;15.228571428571428;-47.41428571428571;hurricane;1;79.28571428571429;980.4285714285714;0.5669405715806144;1995;8;24
Humberto;17.225;-44.8;hurricane;2;90.0;970.0;0.57880836725235;1995;8;25
Humberto;20.35;-47.35;hurricane;2;86.25;971.75;0.6898435503244402;1995;8;26
Humberto;23.65;-48.2;hurricane;1;73.75;983.0;0.8399863839149478;1995;8;27
Humberto;26.0;-51.64;hurricane;1;65.0;989.4;1.0888748168945315;1995;8;28
Humberto;26.0125;-55.8375;hurricane;1;72.5;978.875;0.3862479627132411;1995;8;29
Humberto;28.6125;-53.9;hurricane;1;76.25;974.375;-0.2305805832147602;1995;8;30
Humberto;25.44;-47.78;hurricane;1;78.5;974.9;0.046690982580186335;1995;8;31
Iris;20.7375;-51.1125;hurricane;2;99.375;961.125;0.8790940344333651;1995;9;1
Iris;22.225;-53.7375;hurricane;2;99.375;962.125;0.8790940344333651;1995;9;2
Iris;26.3625;-55.0375;hurricane;1;97.5;965.0;-0.3545630574226375;1995;9;3
Iris;21.82;-56.36;hurricane;1;115.0;951.4;0.13366270065307595;1995;9;4
Luis;17.475;-61.3;hurricane;4;118.75;942.0;0.57880836725235;1995;9;5
Luis;19.2;-63.925000000000004;hurricane;4;120.0;941.0;0.6158200949430468;1995;9;6
Luis;21.7;-66.3;hurricane;4;118.75;938.25;0.726855278015137;1995;9;7
Luis;25.75;-68.9;hurricane;4;111.25;939.75;1.0662485957145693;1995;9;8
Luis;29.975;-69.25;hurricane;3;92.5;950.25;0.0456406474113451;1995;9;9
Luis;36.46666666666667;-65.43333333333334;hurricane;2;85.0;961.0;-1.3545465071996032;1995;9;10
Marilyn;14.24;-59.67999999999999;hurricane;1;69.0;985.6;0.5289636254310606;1995;9;14
Marilyn;16.625;-63.05;hurricane;1;80.0;976.25;0.57880836725235;1995;9;15
Marilyn;18.775;-65.525;hurricane;2;95.0;953.75;0.295740962028503;1995;9;16
Marilyn;21.439999999999998;-67.72;hurricane;3;91.0;957.0;0.013866886496543798;1995;9;17
Marilyn;25.575;-69.325;hurricane;2;83.75;965.0;-0.12197425961494429;1995;9;18
Marilyn;30.4;-68.375;hurricane;1;77.5;972.25;0.08502445369958901;1995;9;19
Marilyn;36.4;-65.6;hurricane;1;73.75;977.0;0.3341656997799873;1995;9;20
Marilyn;39.23333333333333;-61.93333333333334;hurricane;1;65.0;984.3333333333334;0.333119750022888;1995;9;21
Noel;15.2;-42.6;hurricane;1;65.0;987.0;0.295740962028503;1995;9;28
Noel;17.0;-41.975;hurricane;1;65.0;987.0;0.295740962028503;1995;9;29
Noel;19.15;-40.45;hurricane;1;65.0;987.0;0.295740962028503;1995;9;30
Opal;21.1;-92.3;hurricane;1;65.0;972.5;0.0138668864965438;1995;10;2
Opal;22.55;-91.7;hurricane;1;77.5;968.0;0.0138668864965438;1995;10;3
Opal;27.266666666666666;-88.60000000000001;hurricane;3;113.33333333333333;933.8333333333334;-0.052974688510099864;1995;10;4
Noel;31.98;-50.760000000000005;hurricane;1;68.0;979.6;0.337303549051285;1995;10;5
Roxanne;19.625;-85.5;hurricane;1;86.25;969.75;0.22527244314551317;1995;10;10
Roxanne;19.919999999999998;-88.35999999999999;hurricane;3;87.0;971.2;0.12661651670932747;1995;10;11
Roxanne;19.5;-91.15;hurricane;1;65.0;991.0;0.295740962028503;1995;10;12
Roxanne;22.3;-93.55;hurricane;1;67.5;980.0;0.0138668864965438;1995;10;14
Roxanne;21.2;-92.2;hurricane;1;73.75;979.5;0.0138668864965438;1995;10;15
Roxanne;20.35;-91.85;hurricane;1;68.75;984.25;0.0138668864965438;1995;10;16
Roxanne;20.6;-92.4;hurricane;1;65.0;991.0;0.545052170753479;1995;10;17
Tanya;30.85;-55.099999999999994;hurricane;1;67.5;982.5;1.30437588691711;1995;10;29
Tanya;32.825;-53.55;hurricane;1;71.25;979.0;1.30437588691711;1995;10;30
Tanya;35.825;-46.85;hurricane;1;75.0;973.25;0.908487558364867;1995;10;31
Tanya;37.75;-39.15;hurricane;1;67.5;974.0;0.776524782180786;1995;11;1
Bertha;16.5;-58.4;hurricane;1;70.0;992.0;0.793979585170746;1996;7;7
Bertha;17.775;-62.575;hurricane;1;73.75;983.5;0.793979585170746;1996;7;8
Bertha;20.9;-68.575;hurricane;1;92.5;965.5;0.5530693829059605;1996;7;9
Bertha;24.975;-74.425;hurricane;2;81.25;968.5;0.17230979353189502;1996;7;10
Bertha;28.75;-77.175;hurricane;1;73.75;974.25;-0.2556468732655047;1996;7;11
Bertha;32.4;-78.24;hurricane;1;81.0;977.8;-0.638148307800293;1996;7;12
Bertha;35.0;-77.6;hurricane;1;65.0;993.0;-0.0701891779899597;1996;7;13
Cesar;11.7;-80.25;hurricane;1;67.5;993.0;0.0180399119853973;1996;7;27
Cesar;12.166666666666666;-83.56666666666666;hurricane;1;71.66666666666667;989.0;0.0180399119853973;1996;7;28
Dolly;19.15;-87.75;hurricane;1;65.0;999.0;0.572883129119873;1996;8;20
Dolly;16.5;-58.6;hurricane;1;66.66666666666667;987.6666666666666;-0.01698929071426399;1996;8;23
Edouard;14.3;-42.95;hurricane;1;83.75;973.25;-0.347821980714798;1996;8;24
Edouard;15.7;-47.675;hurricane;4;123.75;936.0;0.572883129119873;1996;8;25
Edouard;17.7;-52.65;hurricane;4;125.0;936.75;0.572883129119873;1996;8;26
Edouard;19.7;-57.475;hurricane;4;118.75;948.25;0.6087796092033385;1996;8;27
Edouard;21.6;-62.475;hurricane;4;115.0;953.0;0.644676089286804;1996;8;28
Edouard;20.6;-61.575;hurricane;3;89.375;970.75;0.6087796092033385;1996;8;29
Edouard;23.728571428571428;-65.44285714285715;hurricane;4;96.42857142857143;960.4285714285714;0.4198742083140782;1996;8;30
Edouard;27.8;-67.43333333333332;hurricane;3;91.66666666666667;961.0;-0.29745695491631835;1996;8;31
Edouard;28.9375;-66.525;hurricane;3;81.875;969.75;-0.309109941124918;1996;9;1
Edouard;31.75;-67.4375;hurricane;1;73.125;970.625;-0.39677628874778803;1996;9;2
Fran;24.625;-70.625;hurricane;1;80.0;973.25;0.5597864463925359;1996;9;3
Fran;26.7;-74.3;hurricane;2;101.25;955.5;0.305117517709732;1996;9;4
Fran;30.425;-76.95;hurricane;3;102.5;951.0;-0.41064314544200897;1996;9;5
Fran;34.26666666666667;-78.23333333333333;hurricane;3;88.33333333333333;959.3333333333334;-1.1870669921239234;1996;9;6
Hortense;16.333333333333332;-65.03333333333333;hurricane;1;70.0;987.3333333333334;0.572883129119873;1996;9;9
Hortense;18.075;-67.3;hurricane;1;67.5;989.25;0.572883129119873;1996;9;10
Hortense;20.525;-69.775;hurricane;1;82.5;974.5;0.6267278492450712;1996;9;11
Hortense;23.475;-71.525;hurricane;3;108.75;958.5;0.644676089286804;1996;9;12
Hortense;28.275;-71.025;hurricane;4;108.75;943.25;-0.052762813866138514;1996;9;13
Hortense;37.425;-67.55;hurricane;2;85.0;955.75;-1.3278136253356951;1996;9;14
Hortense;44.86666666666667;-62.43333333333334;hurricane;1;68.33333333333333;976.0;-1.6920640071233102;1996;9;15
Isidore;12.299999999999999;-35.699999999999996;hurricane;1;71.66666666666667;980.3333333333334;-0.354667067527771;1996;9;26
Isidore;13.95;-40.425;hurricane;1;87.5;969.25;-0.354667067527771;1996;9;27
Isidore;17.325;-43.1;hurricane;3;96.25;963.5;-0.208329424262047;1996;9;28
Isidore;21.3;-41.825;hurricane;2;73.75;980.0;-0.171652212738991;1996;9;29
Lili;20.05;-83.3;hurricane;1;67.5;985.5;-0.18320365250110598;1996;10;17
Lili;22.06;-81.7;hurricane;1;79.0;977.4;-0.038360983133316;1996;10;18
Lili;24.1;-74.975;hurricane;2;91.25;966.75;0.08314549922943125;1996;10;19
Lili;28.875;-65.975;hurricane;1;80.0;965.5;0.572560213506222;1996;10;20
Lili;33.15;-58.7;hurricane;1;68.75;984.5;0.947246015071869;1996;10;21
Lili;33.75;-54.925;hurricane;1;65.0;987.0;0.947246015071869;1996;10;22
Lili;33.25;-53.65;hurricane;1;66.25;983.0;0.947246015071869;1996;10;23
Lili;33.95;-52.1;hurricane;1;71.25;979.0;0.947246015071869;1996;10;24
Lili;35.575;-46.599999999999994;hurricane;1;81.25;972.75;-0.037449330091475996;1996;10;25
Lili;39.26666666666667;-38.53333333333333;hurricane;1;70.0;977.3333333333334;-0.36190715432167003;1996;10;26
Marco;14.0;-78.15;hurricane;1;65.0;986.0;1.11672687530518;1996;11;20
Bill;38.766666666666666;-59.833333333333336;hurricane;1;65.0;986.6666666666666;-0.633476316928864;1997;7;12
Danny;29.425;-89.5;hurricane;1;67.5;989.75;0.481928318738937;1997;7;18
Danny;30.160000000000004;-88.1;hurricane;1;68.0;985.0;-0.2149016916751862;1997;7;19
Erika;15.2;-53.7;hurricane;1;65.0;999.0;0.558126330375671;1997;9;4
Erika;16.25;-56.849999999999994;hurricane;1;65.0;995.25;0.558126330375671;1997;9;5
Erika;18.3;-60.45;hurricane;1;70.0;984.0;0.558126330375671;1997;9;6
Erika;19.975;-62.875;hurricane;1;78.75;975.5;0.4325173199176785;1997;9;7
Erika;22.175;-62.95;hurricane;2;102.5;959.0;0.306908309459686;1997;9;8
Erika;25.925;-61.1;hurricane;3;110.0;948.0;0.31804680824279796;1997;9;9
Erika;31.475;-58.575;hurricane;3;97.5;962.5;0.010952390730381123;1997;9;10
Erika;36.0;-54.25;hurricane;1;72.5;980.5;0.3510338366031644;1997;9;11
Bonnie;22.05;-69.075;hurricane;1;73.75;982.5;0.939734876155853;1998;8;22
Bonnie;23.925;-71.375;hurricane;2;96.25;958.75;0.939734876155853;1998;8;23
Bonnie;25.425;-72.275;hurricane;3;100.0;959.5;1.9055670946836507;1998;8;24
Bonnie;24.400000000000002;-64.31666666666666;hurricane;3;90.0;970.5;1.5638193438450527;1998;8;25
Bonnie;25.425;-63.7;hurricane;3;91.875;971.125;1.131380461156369;1998;8;26
Bonnie;27.6875;-67.525;hurricane;2;86.25;980.125;1.4830300509929666;1998;8;27
Bonnie;28.599999999999998;-68.61428571428571;hurricane;1;75.0;988.1428571428571;0.5983413010835648;1998;8;28
Danielle;24.6;-68.75;hurricane;1;71.25;988.5;1.2616789489984523;1998;8;29
Danielle;26.674999999999997;-72.65;hurricane;1;65.0;988.0;2.22751116752625;1998;8;30
Danielle;28.875;-74.05;hurricane;1;80.0;978.75;2.1772146821022074;1998;8;31
Danielle;31.924999999999997;-72.175;hurricane;2;86.25;969.5;2.02632522583008;1998;9;1
Danielle;33.18333333333333;-73.68333333333334;hurricane;1;75.0;978.1666666666666;1.4656620870033923;1998;9;2
Danielle;38.25;-66.13333333333334;hurricane;1;70.83333333333333;972.0;0.5909116690357537;1998;9;3
Georges;12.3;-40.0;hurricane;1;65.0;987.0;0.723571360111237;1998;9;17
Georges;12.975;-44.75;hurricane;1;81.25;976.0;0.723571360111237;1998;9;18
Georges;14.65;-51.275;hurricane;2;105.0;959.5;0.6785485893487933;1998;9;19
Georges;16.075;-57.025;hurricane;4;127.5;942.75;0.543480277061462;1998;9;20
Georges;17.32857142857143;-63.05714285714286;hurricane;3;97.85714285714286;966.4285714285714;0.543480277061462;1998;9;21
Georges;17.383333333333333;-60.96666666666667;hurricane;2;92.5;970.8333333333334;0.5734954575697578;1998;9;22
Georges;18.380000000000003;-52.029999999999994;hurricane;1;70.5;985.1;0.5736607134342193;1998;9;23
Georges;23.058333333333334;-50.68333333333334;hurricane;1;75.41666666666667;982.0833333333334;0.0073584914207456276;1998;9;24
Georges;26.426666666666666;-55.15333333333333;hurricane;1;80.0;980.8666666666667;-0.057603911558787226;1998;9;25
Georges;29.425;-52.4375;hurricane;2;78.75;977.9375;-0.19699690490961078;1998;9;26
Georges;29.833333333333332;-57.55833333333334;hurricane;2;82.91666666666667;974.0;0.0026968618233999173;1998;9;27
Georges;30.666666666666668;-67.0888888888889;hurricane;2;80.55555555555556;973.4444444444445;-0.502403716246287;1998;9;28
Jeanne;35.666666666666664;-36.233333333333334;hurricane;1;73.33333333333333;980.6666666666666;-0.783009171485901;1998;9;29
Lisa;44.35;-39.0;hurricane;1;65.0;996.0;-0.3276362866163253;1998;10;9
Mitch;14.466666666666667;-77.93333333333334;hurricane;1;76.66666666666667;985.0;0.8265087604522704;1998;10;24
Mitch;16.025;-79.3;hurricane;3;111.25;946.75;0.563386678695679;1998;10;25
Mitch;16.575;-82.125;hurricane;4;141.25;916.0;0.563386678695679;1998;10;26
Mitch;17.125;-84.65;hurricane;5;150.0;919.25;0.563386678695679;1998;10;27
Mitch;16.375;-85.625;hurricane;5;120.0;944.5;0.563386678695679;1998;10;28
Mitch;16.066666666666666;-85.76666666666667;hurricane;2;76.66666666666667;978.6666666666666;0.563386678695679;1998;10;29
Nicole;33.45;-41.025;hurricane;1;66.25;988.75;-1.19034647941589;1998;11;30
Nicole;36.05;-36.7;hurricane;1;72.5;979.5;-0.377501368522644;1998;12;1
Bret;22.825;-94.775;hurricane;1;77.5;979.25;1.13048660755157;1999;8;21
Bret;20.87142857142857;-68.6;hurricane;4;97.85714285714286;965.0;0.6208020618983651;1999;8;22
Bret;26.95;-97.65;hurricane;3;90.0;957.0;1.84744811058044;1999;8;23
Cindy;23.785714285714285;-60.17142857142857;hurricane;1;66.42857142857143;989.2857142857143;1.2329096794128371;1999;8;26
Cindy;26.4;-64.975;hurricane;1;75.0;981.5;1.7578279227018312;1999;8;27
Cindy;28.1;-68.32222222222222;hurricane;3;94.44444444444444;963.3333333333334;1.8060167895422998;1999;8;28
Cindy;31.0875;-68.1;hurricane;4;98.75;961.875;1.730922520160671;1999;8;29
Cindy;34.125;-65.9875;hurricane;2;86.25;969.125;1.4121718555688831;1999;8;30
Cindy;35.46;-69.03999999999999;hurricane;1;75.0;979.8;0.8647341728210444;1999;8;31
Floyd;19.75;-59.2;hurricane;1;70.0;982.0;0.6527511626481985;1999;9;10
Floyd;21.65;-61.625;hurricane;1;90.0;965.5;1.13048660755157;1999;9;11
Floyd;22.925;-65.725;hurricane;2;100.0;955.5;1.13048660755157;1999;9;12
Floyd;21.166666666666668;-60.5;hurricane;4;109.16666666666667;943.3333333333334;0.8119963109493223;1999;9;13
Floyd;21.555555555555557;-61.75555555555555;hurricane;4;98.88888888888889;946.8888888888889;0.9448200464248632;1999;9;14
Floyd;23.125;-63.4875;hurricane;4;108.75;941.75;0.9879267960786797;1999;9;15
Floyd;25.9875;-65.0;hurricane;2;105.625;946.625;1.4583433791995037;1999;9;16
Gert;19.674999999999997;-55.3;hurricane;4;120.0;945.25;0.17445379123091706;1999;9;17
Gert;21.875;-57.275;hurricane;3;106.25;952.5;0.929364860057831;1999;9;18
Gert;24.425;-59.0;hurricane;3;113.75;946.25;1.3549738079309457;1999;9;19
Gert;27.225;-61.8;hurricane;4;107.5;947.75;2.63180065155029;1999;9;20
Gert;30.825000000000003;-62.6;hurricane;2;87.5;953.75;3.3767116069793675;1999;9;21
Gert;37.225;-59.725;hurricane;1;71.25;961.5;1.6288471370935425;1999;9;22
Irene;24.64;-81.6;hurricane;1;66.0;987.0;1.6103391766548145;1999;10;15
Irene;27.375;-80.2;hurricane;1;65.0;984.25;2.63180065155029;1999;10;16
Irene;30.75;-79.575;hurricane;1;66.25;982.75;-0.5257392376661303;1999;10;17
Irene;35.879999999999995;-73.2;hurricane;1;88.0;965.2;-0.36850448846816997;1999;10;18
Irene;28.2;-59.95;hurricane;1;72.5;980.0;-0.09186109900474548;1999;10;19
Jose;16.619999999999997;-60.9;hurricane;1;79.0;982.2;0.674620389938355;1999;10;20
Jose;17.85;-63.25;hurricane;1;70.0;991.0;0.674620389938355;1999;10;21
Jose;30.950000000000003;-60.45;hurricane;1;65.0;987.0;-0.4011133015155795;1999;10;24
Lenny;15.35;-76.875;hurricane;1;76.25;979.75;0.6381341516971593;1999;11;15
Lenny;15.2;-71.225;hurricane;1;80.0;973.5;-0.260220766067505;1999;11;16
Lenny;16.625;-66.1;hurricane;3;113.75;947.5;-0.260220766067505;1999;11;17
Lenny;17.825;-63.75;hurricane;4;121.25;950.75;-0.260220766067505;1999;11;18
Lenny;18.0;-62.93333333333334;hurricane;2;76.66666666666667;980.0;-0.260220766067505;1999;11;19
Alberto;14.75;-34.9;hurricane;1;68.75;984.0;-0.3792130127549167;2000;8;6
Alberto;16.1;-40.225;hurricane;1;78.75;978.0;-0.957253932952881;2000;8;7
Alberto;17.5;-45.175;hurricane;1;70.0;983.25;-0.957253932952881;2000;8;8
Alberto;26.8;-54.65;hurricane;1;65.0;986.25;-0.2899868190288545;2000;8;10
Alberto;31.625;-58.3;hurricane;1;77.5;977.5;0.13726315647363652;2000;8;11
Alberto;35.525;-55.95;hurricane;2;102.5;958.5;0.4977082908153533;2000;8;12
Alberto;38.15;-49.224999999999994;hurricane;3;90.0;969.25;0.554375648498535;2000;8;13
Alberto;39.0;-44.2;hurricane;1;65.0;987.0;0.554375648498535;2000;8;14
Alberto;34.7;-48.0;hurricane;1;65.0;987.0;0.767187535762787;2000;8;18
Alberto;35.45;-48.175000000000004;hurricane;1;82.5;974.5;0.469870947301388;2000;8;19
Alberto;36.9;-47.925;hurricane;2;87.5;971.5;0.370765417814255;2000;8;20
Alberto;28.900000000000002;-51.07142857142857;hurricane;2;77.14285714285714;988.2857142857143;0.5322728795664654;2000;8;21
Alberto;27.145454545454548;-56.01818181818182;hurricane;1;68.18181818181819;989.3636363636364;0.6869213635271246;2000;8;22
Alberto;29.0;-58.1;hurricane;1;65.0;992.3333333333334;0.828229387601216;2000;8;23
Florence;30.1;-72.6;hurricane;1;65.0;998.0;0.767187535762787;2000;9;11
Florence;30.35;-73.0;hurricane;1;65.0;989.5;0.767187535762787;2000;9;12
Florence;30.75;-73.85;hurricane;1;65.0;986.0;0.767187535762787;2000;9;13
Florence;33.45;-64.9;hurricane;1;66.25;988.5;-0.8443175926804545;2000;9;16
Gordon;26.6;-84.6;hurricane;1;66.25;984.5;-1.21196722984314;2000;9;17
Isaac;14.45;-33.7;hurricane;1;77.5;978.5;-0.116811707615852;2000;9;23
Isaac;15.325;-36.349999999999994;hurricane;3;101.25;960.0;0.0040873549878598005;2000;9;24
Isaac;16.95;-39.925;hurricane;2;92.5;967.5;0.0443870425224304;2000;9;25
Isaac;18.475;-43.45;hurricane;2;81.25;975.75;0.0443870425224304;2000;9;26
Isaac;17.966666666666665;-44.916666666666664;hurricane;1;80.83333333333333;974.6666666666666;-0.23272663354873657;2000;9;27
Isaac;18.225;-47.7875;hurricane;3;93.125;963.75;-0.4619912803173065;2000;9;28
